sep=,
"type","message","id","userId","createdAt","_rid","_self","_etag","_attachments","_ts"
"1","/metrics","f9651381-58d3-4783-b675-c5dc9acdea0b","c2b2a951774a41c283448dcc9bec891e","2025-06-23T08:54:25.7359165Z","rdhqAIkad7RaAQAAAAAAAA==","dbs/rdhqAA==/colls/rdhqAIkad7Q=/docs/rdhqAIkad7RaAQAAAAAAAA==/","""270085e1-0000-1600-0000-685916410000""","attachments/","1750668865"
"1","/chat","8ab3500b-2c86-449c-8fa6-ebc798480a7a","c2b2a951774a41c283448dcc9bec891e","2025-06-23T08:54:32.4477925Z","rdhqAIkad7RbAQAAAAAAAA==","dbs/rdhqAA==/colls/rdhqAIkad7Q=/docs/rdhqAIkad7RbAQAAAAAAAA==/","""270093e1-0000-1600-0000-685916480000""","attachments/","1750668872"
"1","/metrics","a779b8a0-d4d6-4822-aff2-e6f54e952fe3","c2b2a951774a41c283448dcc9bec891e","2025-06-23T08:54:33.1503128Z","rdhqAIkad7RcAQAAAAAAAA==","dbs/rdhqAA==/colls/rdhqAIkad7Q=/docs/rdhqAIkad7RcAQAAAAAAAA==/","""27009ae1-0000-1600-0000-685916490000""","attachments/","1750668873"
"1","/chat","fd0396c8-5635-4f0d-8c8d-70cb2e3105fa","c2b2a951774a41c283448dcc9bec891e","2025-06-23T08:54:36.4586499Z","rdhqAIkad7RdAQAAAAAAAA==","dbs/rdhqAA==/colls/rdhqAIkad7Q=/docs/rdhqAIkad7RdAQAAAAAAAA==/","""2700a0e1-0000-1600-0000-6859164c0000""","attachments/","1750668876"
"1","/chat/fdc187ea-3fed-4852-8f48-a03e91dc44b3","30d52880-7f98-477c-bed7-8fa2e1ec6c77","c2b2a951774a41c283448dcc9bec891e","2025-06-23T08:54:54.90703Z","rdhqAIkad7ReAQAAAAAAAA==","dbs/rdhqAA==/colls/rdhqAIkad7Q=/docs/rdhqAIkad7ReAQAAAAAAAA==/","""2700c6e1-0000-1600-0000-6859165f0000""","attachments/","1750668895"
"1","/","33f012d5-cb58-414a-b1ec-cced5afe3af6","c2b2a951774a41c283448dcc9bec891e","2025-06-23T08:55:44.8710173Z","rdhqAIkad7RfAQAAAAAAAA==","dbs/rdhqAA==/colls/rdhqAIkad7Q=/docs/rdhqAIkad7RfAQAAAAAAAA==/","""27001fe2-0000-1600-0000-685916900000""","attachments/","1750668944"
"1","/","9e038587-637e-42bb-8088-9433b82935c2","c2b2a951774a41c283448dcc9bec891e","2025-06-23T08:55:55.2427897Z","rdhqAIkad7RgAQAAAAAAAA==","dbs/rdhqAA==/colls/rdhqAIkad7Q=/docs/rdhqAIkad7RgAQAAAAAAAA==/","""27003ce2-0000-1600-0000-6859169b0000""","attachments/","1750668955"
"1","/chat/766344d6-6f55-4b2d-83c7-39313b9555e6","732e1b68-f875-492d-a1f9-a04202beda8b","c2b2a951774a41c283448dcc9bec891e","2025-06-23T08:57:01.8202783Z","rdhqAIkad7RhAQAAAAAAAA==","dbs/rdhqAA==/colls/rdhqAIkad7Q=/docs/rdhqAIkad7RhAQAAAAAAAA==/","""2700cbe2-0000-1600-0000-685916dd0000""","attachments/","1750669021"
"1","/chat/c2da7601-37d0-4575-bdfb-1a513e4b934a","dbe6e069-6700-44c7-bc60-141d02280611","c2b2a951774a41c283448dcc9bec891e","2025-06-23T08:57:02.430547Z","rdhqAIkad7RiAQAAAAAAAA==","dbs/rdhqAA==/colls/rdhqAIkad7Q=/docs/rdhqAIkad7RiAQAAAAAAAA==/","""2700cce2-0000-1600-0000-685916de0000""","attachments/","1750669022"
"1","/chat/fdc187ea-3fed-4852-8f48-a03e91dc44b3","434a2b75-545a-416b-b4a0-0bdd68252bec","c2b2a951774a41c283448dcc9bec891e","2025-06-23T08:57:02.8752463Z","rdhqAIkad7RjAQAAAAAAAA==","dbs/rdhqAA==/colls/rdhqAIkad7Q=/docs/rdhqAIkad7RjAQAAAAAAAA==/","""2700d3e2-0000-1600-0000-685916de0000""","attachments/","1750669022"
"1","/","2aa3144c-7ca1-430d-b614-d535e9efb1a5","c2b2a951774a41c283448dcc9bec891e","2025-06-23T08:57:03.7663058Z","rdhqAIkad7RkAQAAAAAAAA==","dbs/rdhqAA==/colls/rdhqAIkad7Q=/docs/rdhqAIkad7RkAQAAAAAAAA==/","""2700d4e2-0000-1600-0000-685916df0000""","attachments/","1750669023"
"1","/chat","9c9bf99d-17c8-46d2-b84f-1e95b4fca5ee","c2b2a951774a41c283448dcc9bec891e","2025-06-23T08:57:33.9259942Z","rdhqAIkad7RlAQAAAAAAAA==","dbs/rdhqAA==/colls/rdhqAIkad7Q=/docs/rdhqAIkad7RlAQAAAAAAAA==/","""270010e3-0000-1600-0000-685916fd0000""","attachments/","1750669053"
"1","/chat/dbd828f2-7f16-4139-bcaa-6438e3022bcd","37e723f1-84d3-4f06-bae5-23c8892119c1","c2b2a951774a41c283448dcc9bec891e","2025-06-23T08:58:15.3252615Z","rdhqAIkad7RmAQAAAAAAAA==","dbs/rdhqAA==/colls/rdhqAIkad7Q=/docs/rdhqAIkad7RmAQAAAAAAAA==/","""270078e3-0000-1600-0000-685917270000""","attachments/","1750669095"
"1","/chat/","dfb951a0-1f1e-4e99-b07f-34bd6b24d117","c2b2a951774a41c283448dcc9bec891e","2025-06-23T09:14:33.9978967Z","rdhqAIkad7RnAQAAAAAAAA==","dbs/rdhqAA==/colls/rdhqAIkad7Q=/docs/rdhqAIkad7RnAQAAAAAAAA==/","""270095ee-0000-1600-0000-68591afa0000""","attachments/","1750670074"
"1","/chat/06d8a18f-307f-40d2-be2a-ebfabbec744a","1d0ad1bc-9bfd-407e-8a22-c5d9791d18e2","c2b2a951774a41c283448dcc9bec891e","2025-06-23T09:14:57.9645931Z","rdhqAIkad7RoAQAAAAAAAA==","dbs/rdhqAA==/colls/rdhqAIkad7Q=/docs/rdhqAIkad7RoAQAAAAAAAA==/","""2700deee-0000-1600-0000-68591b120000""","attachments/","1750670098"
"1","/chat","c8244128-5c0a-4a68-b2ef-9e7856b70a4a","c2b2a951774a41c283448dcc9bec891e","2025-06-23T09:47:05.3396075Z","rdhqAIkad7RpAQAAAAAAAA==","dbs/rdhqAA==/colls/rdhqAIkad7Q=/docs/rdhqAIkad7RpAQAAAAAAAA==/","""2800cf05-0000-1600-0000-6859229a0000""","attachments/","1750672026"
